"","gene_id","gene_type","gene_short_name"
"18827","ENSMUSG00000030353.16","protein_coding","Tead4"
"18828","ENSMUSG00000095262.3","processed_pseudogene","Gm21893"
"18829","ENSMUSG00000053173.13","processed_pseudogene","Rpl18-ps2"
"18830","ENSMUSG00000001521.13","protein_coding","Tulp3"
"18831","ENSMUSG00000108267.2","lncRNA","Gm44190"
"18832","ENSMUSG00000097253.3","lncRNA","Gm26770"
"18833","ENSMUSG00000048668.17","protein_coding","Rhno1"
"18834","ENSMUSG00000107753.2","TEC","Gm44371"
"18835","ENSMUSG00000001517.15","protein_coding","Foxm1"
"18836","ENSMUSG00000079304.6","protein_coding","Tex52"
"18837","ENSMUSG00000108011.2","protein_coding","Gm44596"
"18838","ENSMUSG00000108176.2","TEC","Gm43965"
"18839","ENSMUSG00000085739.2","lncRNA","Gm15862"
"18840","ENSMUSG00000001520.13","protein_coding","Nrip2"
"18841","ENSMUSG00000001518.13","protein_coding","Itfg2"
"18842","ENSMUSG00000030357.11","protein_coding","Fkbp4"
"18843","ENSMUSG00000059659.8","lncRNA","Gm10069"
"18844","ENSMUSG00000107505.2","processed_pseudogene","Stambp-ps1"
"18845","ENSMUSG00000107896.2","processed_pseudogene","Gm8719"
"18846","ENSMUSG00000030359.15","protein_coding","Pzp"
"18847","ENSMUSG00000107764.2","processed_pseudogene","Gm5318"
"18848","ENSMUSG00000057370.6","processed_pseudogene","Gm8724"
"18849","ENSMUSG00000047228.10","protein_coding","A2ml1"
"18850","ENSMUSG00000107503.2","lncRNA","Gm44009"
"18851","ENSMUSG00000030361.17","protein_coding","Klrb1a"
"18852","ENSMUSG00000107800.2","processed_pseudogene","Gm44478"
"18853","ENSMUSG00000037827.6","processed_pseudogene","Gm5884"
"18854","ENSMUSG00000107831.2","processed_pseudogene","Gm44420"
"18855","ENSMUSG00000030363.9","unprocessed_pseudogene","Clec2j"
"18856","ENSMUSG00000107425.2","processed_pseudogene","Gm44216"
"18857","ENSMUSG00000030364.7","protein_coding","Clec2h"
"18858","ENSMUSG00000107495.2","TEC","Gm44215"
"18859","ENSMUSG00000079299.4","protein_coding","Klrb1"
"18860","ENSMUSG00000107866.2","processed_pseudogene","Gm43907"
"18861","ENSMUSG00000030325.17","protein_coding","Klrb1c"
"18862","ENSMUSG00000107872.3","protein_coding","Gm44511"
"18863","ENSMUSG00000079298.10","protein_coding","Klrb1b"
"18864","ENSMUSG00000107946.2","lncRNA","Gm44066"
"18865","ENSMUSG00000108095.2","lncRNA","Gm44067"
"18866","ENSMUSG00000090164.9","protein_coding","BC035044"
"18867","ENSMUSG00000107633.2","TEC","Gm44078"
"18868","ENSMUSG00000107733.2","processed_pseudogene","Gm8774"
"18869","ENSMUSG00000030365.12","protein_coding","Clec2i"
"18870","ENSMUSG00000107992.2","unprocessed_pseudogene","Gm44223"
"18871","ENSMUSG00000119114.2","miRNA","ENSMUSG00000119114"
"18872","ENSMUSG00000000248.17","protein_coding","Clec2g"
"18873","ENSMUSG00000085786.2","lncRNA","Gm15987"
"18874","ENSMUSG00000119708.1","miRNA","mmu-mir-7649"
"18875","ENSMUSG00000079223.4","processed_pseudogene","Gm8778"
"18876","ENSMUSG00000087150.8","transcribed_unprocessed_pseudogene","BC064078"
"18877","ENSMUSG00000089728.4","protein_coding","Clec2f"
"18878","ENSMUSG00000081935.2","unprocessed_pseudogene","Gm16186"
"18879","ENSMUSG00000030154.11","protein_coding","Klrb1f"
"18880","ENSMUSG00000107867.2","TEC","Gm43992"
"18881","ENSMUSG00000107811.2","lncRNA","Gm44000"
"18882","ENSMUSG00000030155.8","protein_coding","Clec2e"
"18883","ENSMUSG00000079295.6","transcribed_unprocessed_pseudogene","Klrb1-ps1"
"18884","ENSMUSG00000089590.3","snRNA","Gm26160"
"18885","ENSMUSG00000030157.6","protein_coding","Clec2d"
"18886","ENSMUSG00002076418.1","miRNA","ENSMUSG00002076418"
"18887","ENSMUSG00000097354.8","lncRNA","2310001H17Rik"
"18888","ENSMUSG00000112144.2","lncRNA","Gm47861"
"18889","ENSMUSG00000030156.6","protein_coding","Cd69"
"18890","ENSMUSG00000047720.8","protein_coding","Clec2m"
"18891","ENSMUSG00000053063.12","protein_coding","Clec12a"
"18892","ENSMUSG00000030158.13","protein_coding","Clec12b"
"18893","ENSMUSG00000030159.16","protein_coding","Clec1b"
"18894","ENSMUSG00000046080.18","protein_coding","Clec9a"
"18895","ENSMUSG00000107792.2","lncRNA","Gm43914"
"18896","ENSMUSG00000033082.11","protein_coding","Clec1a"
"18897","ENSMUSG00000079293.12","polymorphic_pseudogene","Clec7a"
"18898","ENSMUSG00000030162.15","protein_coding","Olr1"
"18899","ENSMUSG00000030160.8","protein_coding","Tmem52b"
"18900","ENSMUSG00000108290.2","TEC","Gm44120"
"18901","ENSMUSG00000097675.3","lncRNA","1700101I11Rik"
"18902","ENSMUSG00000030161.9","protein_coding","Gabarapl1"
"18903","ENSMUSG00000107997.2","TEC","Gm44243"
"18904","ENSMUSG00000108257.2","processed_pseudogene","Gm44251"
"18905","ENSMUSG00000050241.9","protein_coding","Klre1"
"18906","ENSMUSG00000030165.17","protein_coding","Klrd1"
"18907","ENSMUSG00000030149.16","protein_coding","Klrk1"
"18908","ENSMUSG00000033027.16","protein_coding","Klrc3"
"18909","ENSMUSG00000052736.16","protein_coding","Klrc2"
"18910","ENSMUSG00000030167.16","protein_coding","Klrc1"
"18911","ENSMUSG00000083848.2","processed_pseudogene","Gm7309"
"18912","ENSMUSG00000076212.3","miRNA","Mir680-1"
"18913","ENSMUSG00000107715.2","TEC","Gm44135"
"18914","ENSMUSG00000067610.2","protein_coding","Klri1"
"18915","ENSMUSG00000043932.6","protein_coding","Klri2"
"18916","ENSMUSG00000071158.10","protein_coding","Klrh1"
"18917","ENSMUSG00000082069.3","unprocessed_pseudogene","Gm16242"
"18918","ENSMUSG00000014543.15","protein_coding","Klra17"
"18919","ENSMUSG00000108235.2","processed_pseudogene","Gm44248"
"18920","ENSMUSG00000092047.2","protein_coding","Gm17631"
"18921","ENSMUSG00000119056.2","snRNA","U6"
"18922","ENSMUSG00000030173.16","protein_coding","Klra5"
"18923","ENSMUSG00000083120.4","unprocessed_pseudogene","Gm15854"
"18924","ENSMUSG00002075615.1","snRNA","U6"
"18925","ENSMUSG00000061769.3","protein_coding","Klra6"
"18926","ENSMUSG00000079852.5","protein_coding","Klra4"
"18927","ENSMUSG00000119609.2","snRNA","U6"
"18928","ENSMUSG00000072717.9","unprocessed_pseudogene","Klra11-ps"
"18929","ENSMUSG00000108099.2","processed_pseudogene","Gm43988"
"18930","ENSMUSG00000119502.2","snRNA","U6"
"18931","ENSMUSG00000089727.3","protein_coding","Klra8"
"18932","ENSMUSG00000118694.2","snRNA","U6"
"18933","ENSMUSG00000072721.9","transcribed_unprocessed_pseudogene","Klra14-ps"
"18934","ENSMUSG00000119829.2","snRNA","U6"
"18935","ENSMUSG00000033024.17","protein_coding","Klra9"
"18936","ENSMUSG00000067599.14","protein_coding","Klra7"
"18937","ENSMUSG00000072718.7","protein_coding","Klra10"
"18938","ENSMUSG00000030178.16","transcribed_unprocessed_pseudogene","Klra13-ps"
"18939","ENSMUSG00000119108.2","snRNA","U6"
"18940","ENSMUSG00000067591.13","protein_coding","Klra3"
"18941","ENSMUSG00000079853.6","protein_coding","Klra1"
"18942","ENSMUSG00000084204.3","unprocessed_pseudogene","Gm6584"
"18943","ENSMUSG00000082777.2","processed_pseudogene","Gm15861"
"18944","ENSMUSG00000107492.2","unprocessed_pseudogene","Gm6590"
"18945","ENSMUSG00000098212.3","unprocessed_pseudogene","Gm53052"
"18946","ENSMUSG00000098025.3","processed_pseudogene","Gm27013"
"18947","ENSMUSG00000107787.2","processed_pseudogene","Gm44526"
"18948","ENSMUSG00000098115.2","processed_pseudogene","Gm8816"
"18949","ENSMUSG00000107519.2","unprocessed_pseudogene","Gm26996"
"18950","ENSMUSG00000098084.2","processed_pseudogene","Gm26914"
"18951","ENSMUSG00000098214.3","processed_pseudogene","Gm27047"
"18952","ENSMUSG00000107898.2","unprocessed_pseudogene","Gm53051"
"18953","ENSMUSG00000108104.2","processed_pseudogene","Gm20997"
"18954","ENSMUSG00000098015.4","transcribed_unprocessed_pseudogene","Gm44527"
"18955","ENSMUSG00000108065.2","processed_pseudogene","Gm18423"
"18956","ENSMUSG00000098071.3","unprocessed_pseudogene","Gm44525"
"18957","ENSMUSG00000107975.2","processed_pseudogene","Gm44118"
"18958","ENSMUSG00000107557.2","processed_pseudogene","Gm21940"
"18959","ENSMUSG00000098137.4","transcribed_unprocessed_pseudogene","Gm21940"
"18960","ENSMUSG00000107575.2","processed_pseudogene","Gm44128"
"18961","ENSMUSG00000107522.2","processed_pseudogene","Gm44988"
"18962","ENSMUSG00000107581.2","processed_pseudogene","Gm44828"
"18963","ENSMUSG00000107587.2","processed_pseudogene","Gm44989"
"18964","ENSMUSG00000107582.3","transcribed_unprocessed_pseudogene","Gm44133"
"18965","ENSMUSG00000108066.3","transcribed_unprocessed_pseudogene","Gm44134"
"18966","ENSMUSG00000108054.2","processed_pseudogene","Gm44149"
"18967","ENSMUSG00000107464.2","unprocessed_pseudogene","Gm44150"
"18968","ENSMUSG00000090099.3","unprocessed_pseudogene","Gm8837"
"18969","ENSMUSG00000061969.9","transcribed_unprocessed_pseudogene","Gm5581"
"18970","ENSMUSG00000030187.16","protein_coding","Klra2"
"18971","ENSMUSG00000058873.2","processed_pseudogene","Gm5582"
"18972","ENSMUSG00000108284.2","processed_pseudogene","Gm44182"
"18973","ENSMUSG00000030188.13","protein_coding","Magohb"
"18974","ENSMUSG00000107658.2","processed_pseudogene","Gm44958"
"18975","ENSMUSG00000032899.15","protein_coding","Styk1"
"18976","ENSMUSG00000030189.16","protein_coding","Ybx3"
"18977","ENSMUSG00000065036.3","snoRNA","Gm22362"
"18978","ENSMUSG00000107832.2","processed_pseudogene","Gm18688"
"18979","ENSMUSG00000095577.3","protein_coding","Gm6619"
"18980","ENSMUSG00000094113.8","protein_coding","5430401F13Rik"
"18981","ENSMUSG00002075775.1","miRNA","ENSMUSG00002075775"
"18982","ENSMUSG00000089792.4","transcribed_unprocessed_pseudogene","Gm16571"
"18983","ENSMUSG00000062477.6","processed_pseudogene","Hmgb1l"
"18984","ENSMUSG00000107784.2","processed_pseudogene","Gm43943"
"18985","ENSMUSG00000054497.6","protein_coding","Tas2r130"
"18986","ENSMUSG00000053389.5","protein_coding","Tas2r107"
"18987","ENSMUSG00000057754.3","protein_coding","Tas2r106"
"18988","ENSMUSG00000061977.3","protein_coding","Tas2r104"
"18989","ENSMUSG00000051153.6","protein_coding","Tas2r105"
"18990","ENSMUSG00000063478.3","protein_coding","Tas2r114"
"18991","ENSMUSG00000107983.2","processed_pseudogene","Gm43973"
"18992","ENSMUSG00000107774.2","lncRNA","Gm43974"
"18993","ENSMUSG00000108245.2","processed_pseudogene","Prb3-ps"
"18994","ENSMUSG00000108144.2","processed_pseudogene","Gm43975"
"18995","ENSMUSG00000079276.5","unprocessed_pseudogene","Gm4736"
"18996","ENSMUSG00000107671.2","processed_pseudogene","Gm43976"
"18997","ENSMUSG00000107973.2","processed_pseudogene","Gm43978"
"18998","ENSMUSG00000067543.9","protein_coding","Prb1"
"18999","ENSMUSG00000107777.2","processed_pseudogene","Gm44687"
"19000","ENSMUSG00000107834.2","processed_pseudogene","Gm43979"
"19001","ENSMUSG00000107874.2","protein_coding","Prpmp5"
"19002","ENSMUSG00000107754.2","processed_pseudogene","Gm44990"
"19003","ENSMUSG00000107626.2","processed_pseudogene","Gm44727"
"19004","ENSMUSG00000030143.8","protein_coding","Gm8882"
"19005","ENSMUSG00000107550.2","processed_pseudogene","Gm44726"
"19006","ENSMUSG00000107805.2","processed_pseudogene","Gm44003"
"19007","ENSMUSG00000108041.2","unprocessed_pseudogene","Gm5154"
"19008","ENSMUSG00000108002.2","processed_pseudogene","Gm45063"
"19009","ENSMUSG00000107731.2","processed_pseudogene","Gm18326"
"19010","ENSMUSG00000107632.2","TEC","Gm44070"
"19011","ENSMUSG00002075937.1","rRNA","5S_rRNA"
"19012","ENSMUSG00000059934.13","protein_coding","Prh1"
"19013","ENSMUSG00002075697.1","rRNA","5S_rRNA"
"19014","ENSMUSG00000058295.7","protein_coding","Prp2"
"19015","ENSMUSG00000067541.8","protein_coding","A630073D07Rik"
"19016","ENSMUSG00000059382.3","protein_coding","Tas2r120"
"19017","ENSMUSG00000071150.2","protein_coding","Tas2r121"
"19018","ENSMUSG00000078280.2","protein_coding","Tas2r122"
"19019","ENSMUSG00000071149.4","protein_coding","Tas2r115"
"19020","ENSMUSG00000107669.2","unprocessed_pseudogene","Gm44137"
"19021","ENSMUSG00000060412.3","protein_coding","Tas2r124"
"19022","ENSMUSG00000107888.2","processed_pseudogene","Gm44138"
"19023","ENSMUSG00000056901.2","protein_coding","Tas2r102"
"19024","ENSMUSG00000053217.4","protein_coding","Tas2r136"
"19025","ENSMUSG00000107592.2","unprocessed_pseudogene","Tas2r145-ps3"
"19026","ENSMUSG00000058349.3","protein_coding","Tas2r117"
"19027","ENSMUSG00000108250.2","unprocessed_pseudogene","Tas2r111-ps2"
"19028","ENSMUSG00000107683.2","processed_pseudogene","Gm44139"
"19029","ENSMUSG00000057381.2","protein_coding","Tas2r123"
"19030","ENSMUSG00000030194.3","protein_coding","Tas2r116"
"19031","ENSMUSG00000107980.2","TEC","Gm44142"
"19032","ENSMUSG00000062952.2","protein_coding","Tas2r110"
"19033","ENSMUSG00000056926.3","protein_coding","Tas2r113"
"19034","ENSMUSG00000107594.2","unprocessed_pseudogene","Tas2r142-ps5"
"19035","ENSMUSG00000059410.6","protein_coding","Tas2r125"
"19036","ENSMUSG00000108261.2","unprocessed_pseudogene","Tas2r146-ps1"
"19037","ENSMUSG00000063762.6","protein_coding","Tas2r129"
"19038","ENSMUSG00000057699.6","protein_coding","Tas2r131"
"19039","ENSMUSG00000107466.2","processed_pseudogene","Gm44425"
"19040","ENSMUSG00000062528.3","protein_coding","Tas2r109"
"19041","ENSMUSG00000107544.2","processed_pseudogene","Gm44426"
"19042","ENSMUSG00000107808.2","unprocessed_pseudogene","Gm18689"
"19043","ENSMUSG00000107746.2","unprocessed_pseudogene","Gm18690"
"19044","ENSMUSG00000030196.4","protein_coding","Tas2r103"
"19045","ENSMUSG00000071147.3","protein_coding","Tas2r140"
"19046","ENSMUSG00000107602.2","unprocessed_pseudogene","Gm18691"
"19047","ENSMUSG00000107694.2","processed_pseudogene","Gm8921"
"19048","ENSMUSG00000107642.2","unprocessed_pseudogene","Tas2r141-ps4"
"19049","ENSMUSG00000072704.7","protein_coding","Smim10l1"
"19050","ENSMUSG00000107838.2","TEC","Gm45769"
"19051","ENSMUSG00000108115.2","processed_pseudogene","Gm7039"
"19052","ENSMUSG00002074979.1","miRNA","ENSMUSG00002074979"
"19053","ENSMUSG00002075805.1","miRNA","ENSMUSG00002075805"
"19054","ENSMUSG00000055594.7","protein_coding","5530400C23Rik"
"19055","ENSMUSG00000107625.2","unprocessed_pseudogene","Gm34149"
"19056","ENSMUSG00000107527.2","unprocessed_pseudogene","Gm44239"
"19057","ENSMUSG00000095412.4","transcribed_unprocessed_pseudogene","Gm5885"
"19058","ENSMUSG00000108023.2","processed_pseudogene","Gm44245"
"19059","ENSMUSG00000107765.2","unprocessed_pseudogene","Gm34224"
"19060","ENSMUSG00000107565.2","unprocessed_pseudogene","Gm34314"
"19061","ENSMUSG00000107635.2","TEC","Gm44247"
"19062","ENSMUSG00000108241.2","processed_pseudogene","Gm44252"
"19063","ENSMUSG00000107950.2","processed_pseudogene","Gm6375"
"19064","ENSMUSG00002075196.1","miRNA","ENSMUSG00002075196"
"19065","ENSMUSG00000108106.3","transcribed_unprocessed_pseudogene","Gm5886"
"19066","ENSMUSG00000032758.5","protein_coding","Kap"
"19067","ENSMUSG00000107890.2","processed_pseudogene","Gm43968"
"19068","ENSMUSG00000107771.2","processed_pseudogene","Gm8956"
"19069","ENSMUSG00000030199.17","protein_coding","Etv6"
"19070","ENSMUSG00000108214.2","TEC","Gm43982"
"19071","ENSMUSG00000108238.2","TEC","Gm43984"
"19072","ENSMUSG00000091438.2","lncRNA","Gm17088"
"19073","ENSMUSG00000092134.2","lncRNA","Gm17089"
"19074","ENSMUSG00000108263.2","TEC","1700051K13Rik"
"19075","ENSMUSG00000107666.2","lncRNA","4933406J09Rik"
"19076","ENSMUSG00000030200.14","protein_coding","Bcl2l14"
"19077","ENSMUSG00000107767.2","lncRNA","Gm44448"
"19078","ENSMUSG00000030201.16","protein_coding","Lrp6"
"19079","ENSMUSG00000107728.2","lncRNA","Gm38910"
"19080","ENSMUSG00000032718.5","protein_coding","Mansc1"
"19081","ENSMUSG00000108121.2","TEC","Gm43952"
"19082","ENSMUSG00000042992.16","protein_coding","Borcs5"
"19083","ENSMUSG00000108166.2","lncRNA","Gm44017"
"19084","ENSMUSG00000030203.18","protein_coding","Dusp16"
"19085","ENSMUSG00000108196.2","lncRNA","Gm36328"
"19086","ENSMUSG00000032652.14","protein_coding","Crebl2"
"19087","ENSMUSG00000108233.2","processed_pseudogene","Gm44084"
"19088","ENSMUSG00000032641.19","protein_coding","Gpr19"
"19089","ENSMUSG00000107477.2","lncRNA","Gm44366"
"19090","ENSMUSG00000100876.2","lncRNA","2810454H06Rik"
"19091","ENSMUSG00000003031.15","protein_coding","Cdkn1b"
"19092","ENSMUSG00000107730.2","lncRNA","Gm44238"
"19093","ENSMUSG00000098318.8","lncRNA","Lockd"
"19094","ENSMUSG00000090698.3","protein_coding","Apold1"
"19095","ENSMUSG00000030204.11","protein_coding","Ddx47"
"19096","ENSMUSG00000046733.8","protein_coding","Gprc5a"
"19097","ENSMUSG00000030205.16","protein_coding","Gprc5d"
"19098","ENSMUSG00000108191.2","processed_pseudogene","Gm29803"
"19099","ENSMUSG00000042770.9","protein_coding","Hebp1"
"19100","ENSMUSG00000088372.3","snoRNA","Gm22881"
"19101","ENSMUSG00000108248.2","processed_pseudogene","Gm34391"
"19102","ENSMUSG00000108239.2","lncRNA","Gm19434"
"19103","ENSMUSG00000030207.16","protein_coding","Fam234b"
"19104","ENSMUSG00000030206.14","protein_coding","Gsg1"
"19105","ENSMUSG00000108276.2","lncRNA","Gm36640"
"19106","ENSMUSG00000047104.6","protein_coding","Pbp2"
"19107","ENSMUSG00000108179.2","TEC","Gm44274"
"19108","ENSMUSG00000107768.2","lncRNA","Gm44275"
"19109","ENSMUSG00000082691.7","processed_pseudogene","Dynlt1-ps1"
"19110","ENSMUSG00000030208.16","protein_coding","Emp1"
"19111","ENSMUSG00000065187.3","snoRNA","Gm25136"
"19112","ENSMUSG00000107396.3","lncRNA","4930425L21Rik"
"19113","ENSMUSG00000030209.15","protein_coding","Grin2b"
"19114","ENSMUSG00000086239.2","lncRNA","Gm14329"
"19115","ENSMUSG00002076613.1","miRNA","ENSMUSG00002076613"
"19116","ENSMUSG00000086614.3","lncRNA","Gm14330"
"19117","ENSMUSG00000097496.2","lncRNA","Gm26653"
"19118","ENSMUSG00000087878.3","snRNA","Gm26105"
"19119","ENSMUSG00000094973.3","protein_coding","Eif4a3l1"
"19120","ENSMUSG00000083916.3","processed_pseudogene","Gm15476"
"19121","ENSMUSG00000045291.9","protein_coding","E330021D16Rik"
"19122","ENSMUSG00002076779.1","snRNA","U4"
"19123","ENSMUSG00000091408.4","processed_pseudogene","Gm6728"
"19124","ENSMUSG00000107611.2","processed_pseudogene","Gm44131"
"19125","ENSMUSG00000071141.8","processed_pseudogene","Rpl36a-ps3"
"19126","ENSMUSG00000030213.13","protein_coding","Atf7ip"
"19127","ENSMUSG00000107702.2","lncRNA","Gm44140"
"19128","ENSMUSG00000030214.8","protein_coding","Plbd1"
"19129","ENSMUSG00000107760.2","TEC","Gm44401"
"19130","ENSMUSG00000107850.2","processed_pseudogene","Gm4714"
"19131","ENSMUSG00000042638.15","protein_coding","Gucy2c"
"19132","ENSMUSG00000096010.3","protein_coding","H4f16"
"19133","ENSMUSG00000107542.2","TEC","Gm43969"
"19134","ENSMUSG00000060032.7","protein_coding","H2aj"
"19135","ENSMUSG00002076169.1","miRNA","ENSMUSG00002076169"
"19136","ENSMUSG00000030216.13","protein_coding","Wbp11"
"19137","ENSMUSG00000047515.9","protein_coding","BC049715"
"19138","ENSMUSG00000043298.9","protein_coding","Smco3"
"19139","ENSMUSG00000107899.2","TEC","Gm44069"
"19140","ENSMUSG00000030217.3","protein_coding","Art4"
"19141","ENSMUSG00000030218.3","protein_coding","Mgp"
"19142","ENSMUSG00000030219.14","protein_coding","Erp27"
"19143","ENSMUSG00000030220.14","protein_coding","Arhgdib"
"19144","ENSMUSG00000064330.10","protein_coding","Pde6h"
"19145","ENSMUSG00000107734.2","TEC","Gm30055"
"19146","ENSMUSG00000030222.14","protein_coding","Rerg"
"19147","ENSMUSG00000107567.2","TEC","4930480K02Rik"
"19148","ENSMUSG00000030223.15","protein_coding","Ptpro"
"19149","ENSMUSG00000107759.2","lncRNA","Gm44258"
"19150","ENSMUSG00000015766.15","protein_coding","Eps8"
"19151","ENSMUSG00000107878.2","TEC","Gm44106"
"19152","ENSMUSG00000030224.11","protein_coding","Strap"
"19153","ENSMUSG00000030225.12","protein_coding","Dera"
"19154","ENSMUSG00002075928.1","miRNA","ENSMUSG00002075928"
"19155","ENSMUSG00000044378.13","protein_coding","Slc15a5"
"19156","ENSMUSG00000008540.12","protein_coding","Mgst1"
"19157","ENSMUSG00000030226.13","protein_coding","Lmo3"
"19158","ENSMUSG00000089957.3","lncRNA","A830011K09Rik"
"19159","ENSMUSG00000107675.2","lncRNA","Gm30332"
"19160","ENSMUSG00000100166.2","lncRNA","B230110G15Rik"
"19161","ENSMUSG00000107553.2","TEC","Gm44266"
"19162","ENSMUSG00000046717.6","protein_coding","Igbp1b"
"19163","ENSMUSG00000107686.2","processed_pseudogene","Gm9038"
"19164","ENSMUSG00000108178.2","TEC","Gm44267"
"19165","ENSMUSG00000107569.2","TEC","Gm44268"
"19166","ENSMUSG00000088903.3","scaRNA","Gm25434"
"19167","ENSMUSG00000108128.2","lncRNA","4922502N22Rik"
"19168","ENSMUSG00000092164.3","protein_coding","Rergl"
"19169","ENSMUSG00000107679.2","lncRNA","4930404I20Rik"
"19170","ENSMUSG00000108147.2","TEC","4930443G03Rik"
"19171","ENSMUSG00000030228.20","protein_coding","Pik3c2g"
"19172","ENSMUSG00000103951.2","TEC","Gm37269"
"19173","ENSMUSG00000107870.2","TEC","Gm43940"
"19174","ENSMUSG00000030230.16","protein_coding","Plcz1"
